product-code,product-category,ProductName,list-price,your-price,brand,Description,ImageURL
EZRS102,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
ANTI FREEZE HYDROMETER
",$13.33,$10.29,E-Z Red,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>E-Z Red EZRS102 </h1><br/><br/><p><b>Features and Benefits:</b></p> <ul> <li>Tests ethylene glycol solutions</li> <li>Temperature compensating</li> <li>Obtain direct, accurate readings</li> <li>Wide range: +32 degree F to -60 degree F</li> <li>Fahrenheit and Celsius scales</li> </ul> <p>Unbreakable, E-Z to read. Tests both hot and cold solutions. Tests Dex-Cool® (Used in late models). Weight: 4 oz.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/EZRS102-2.jpg?v-cache=1570177117
KTI75323,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
K Tool International KTI75323 - Large Radiator Disconnect Tool
",$11.74,$10.56,K Tool International,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>K Tool International KTI75323 </h1><br/><br/><p>Large Disconnect Removal Tool - completely fills the void in the connector to release the fastener</p> <p></p> <ul> <li>Designed to completely fill the void in the connector to release the fastener</li> <li>40-degree offset design to work around obstructions in tight spaces</li> <li>Large universal removal tool</li> <li>Quick and easy-to-use</li> <li>Lifetime warranty</li> </ul> <p>The radiator disconnect tool is designed to completely fill the void in the connector to easily release the fastener. Unique 40-degree offset design allows users to work around obstructions in tight spaces. Quick and easy-to-use! Large universal removal tool.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/KTI75323-2T.jpg?v-cache=1570177117
KTI75324,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
K Tool International KTI75324 - Extra-large Radiator Disconnect Tool
",$13.99,$10.56,K Tool International,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>K Tool International KTI75324 </h1><br/><br/><p>X-Large Disconnect Removal Tool - completely fills the void in the connector to release the fastener</p> <p>Features and benefits:</p> <ul> <li>Designed to completely fill the void in the connector to release the fastener</li> <li>40-degree offset design to work around obstructions in tight spaces</li> <li>Extra-large universal removal tool</li> <li>Quick and easy-to-use</li> <li>Lifetime warranty</li> </ul> <p>The radiator disconnect tool is designed to completely fill the void in the connector to easily release the fastener. Unique 40-degree offset design allows users to work around obstructions in tight spaces. Quick and easy-to-use! Extra-large universal removal tool.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/KTI75324-2T.jpg?v-cache=1570177117
FJC6009,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
R134A 90' QUICK COUPLER
",$18.32,$13.54,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<span style=""font-face:Times New Roman;font-size:medium;""></span><p style=""margin:0in 0in 12pt;line-height:normal;""></p><ul><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">90 degree replacement coupler for converting R-12 manifold gauge sets to R-134a</span></li><li><strong></strong><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">High Side</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">1/4″ Hose Connection</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Compact design fits into tight spaces</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Provides a stable grip on the fitting</span></li></ul><p></p><p></p><p></p><p></p><span style=""font-face:Times New Roman;font-size:medium;""></span><p style=""background:white;margin:0in 0in 0pt;line-height:normal;""><span style=""background:white;font-family:Arial,Helvetica,sans-serif;font-size:small;"">FJC field service couplers connect to hoses to allow easy access and a secure lock to A/C service ports on automotive R-134a systems. Manufactured from superior quality materials for long life and durability.</span></p><span style=""font-face:Times New Roman;font-size:medium;""></span><span style=""font-face:Times New Roman;font-size:medium;""> </span></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6009-2T.jpg
THX106,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Thexton THX106 - ANTIFREEZE TESTER ETHYLENE GLYCOL DISC TYPE
",$16.99,$13.56,Thexton,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Thexton THX106 </h1><br/><br/><p></p><ul> <li>Large professional-size (16 1/4"") tester is accurate at all temperatures </li> <li>Tests coolant, hot or cold </li> <li>Easy to read discs are magnified by convex design of the clear SAN plastic barrel </li> <li>   Protection scale is printed in both Celsius and Fahrenheit</li> <li>Beyond 70% anti-freeze, cooling and corrosion effectiveness is reduced</li> <li>One-piece bulb and neoprene dip tub</li></ul>This large professional-size tester is accurate at all temperatures and is used to test coolant, hot or cold. It has a special feature, the 6th disc shows overprotection and a loss of cooling efficiency. Made with the durability to last!</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/THX106-2.jpg?v-cache=1570177117
THX423,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Thexton THX423 - SOC 7/8 1/4D EXT TRX
",$15.87,$13.60,Thexton,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Thexton THX423 </h1><br/><br/><p><b>Features and Benefits:</b></p> <ul> <li>Used to open and close petcocks used in radiators, engine blocks, liquid storage tanks, etc.</li> <li>Can be used with    1/4-inch drive ratchet or 7/8-inch wrench</li> <li>O-ring on socket helps hold wrench in place, allows one hand operation    in confined areas</li> <li>Prevents damage to ears on petcock</li> <li>Two slot design allows for use on all types of petcocks</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/THX423-2.jpg?v-cache=1570177117
SRRK165,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
3/8""-5/16"" Nylon To Nylon Reducer
",$16.66,$13.69,S.U.R. and R Auto Parts,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>3/8"" - 5/16"" Nylon to Nylon Reducer - 2 Pack</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/SRRK165-2T.jpg
THX485,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Thexton THX485 - PETCOCK SOCKET SET
",$15.99,$13.84,Thexton,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Thexton THX485 </h1><br/><br/><p></p><ul> <li>1/4” drive set includes a steel universal socket to fit radiators, engine blocks, storage tanks, etc. with an O-ring to hold a 7/8” wrench in place</li> <li>Set also has a molded plastic socket to fit narrow wing plastic drain fittings, both plug and flow-through types</li> <li>Socket comes with an O-ring to hold a 7/8"" wrench in place</li></ul>Stop using pliers to open and close petcock drains.  This socket is especially made for radiator and engine petcock drains and won't crush the drain tube.</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/THX485-2T.jpg?v-cache=1570177117
SRRK310,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
9/16""-5/16"" Female Spring Lock
",$16.47,$13.84,S.U.R. and R Auto Parts,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>9/16""-5/16"" Female Spring Lock</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/SRRK310-2T.jpg
SRRK320,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
7/16""-5/16"" Female Spring Lock
",$16.47,$13.84,S.U.R. and R Auto Parts,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>7/16""-5/16"" Female Spring Lock</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/SRRK320-2T.jpg
MSC85510-YF,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
R1234YF piercing style can tap valve
",$16.42,$15.19,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>1/2"" ACME LH thread for use with R1234yf piercing cans</li> <li>Full grip valve knob</li> <li>Gasket protected to prevent leaks</li> <li>Built in safety check valve</li> <li>All metal construction</li> <li>Works with SAE J2844 fittings</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC85510-YF-2T.jpg
LEGA73457D,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
COLORCONNEX TYPE D 7PC 1/4"" BODY COUPLER & PLUG KI
",$18.07,$15.29,Legacy Manufacturing,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>D 7pc 1/4"" Red Coupler &amp; Plug</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/LEGA73457D-2T.jpg
MSC43709,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Replacement 16 oz combustion fluid for 43707
",$20.99,$15.94,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>Replacement 16 oz combustion fluid</li><li>Packaged in PVC container to prevent contamination</li><li>For use with the 43707 and 43710</li><li>For MSC43707</li><li>For MSC43710</li><p>Replacement 16 oz. bottle of combustion test fluid for use with the 43707 and 43710</p></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC43709-2T.jpg
THX107,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Thexton THX107 - ANTIFREEZE TESTER PROPYLENE GLYCOL DISC TYPE
",$19.99,$16.26,Thexton,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Thexton THX107 </h1><br/><br/><p><b>Features and Benefits:</b></p> <ul> <li>Professional 16-1/4 disc-type tester is used to test propylene glycol based antifreeze in automotive radiators and fresh-water systems in RV's and boats</li> <li>Number of floating discs measures degree of    protection at any temperature, discs are temperature compensated</li> <li>Readings in Celsius and Fahrenheit</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/THX107-2.jpg?v-cache=1570177117
STN12552,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Stant STN12552 - ADAPTOR FOR DEEP CAPS
",$18.86,$16.41,Stant,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Stant STN12552 </h1><br/><br/>CAP ADAPTER</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/STN12552-2.jpg?v-cache=1570177117
STN12702,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Stant STN12702 - 30LB REPLACEMENT GAUGE (PT270-
",$20.14,$17.54,Stant,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Stant STN12702 </h1><br/><br/>GAUGE FOR 12270/ST255</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/STN12702-2T.jpg?v-cache=1570177117
MSC85512-YF,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
R1234yf depressor style can tap valve
",$18.52,$17.77,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Description:</strong></p> <ul> <li>1/2"" ACME LH thread for use with self sealing reusable cans</li> <li>Gasket protected to prevent leaks</li> <li>Built in safety check valve</li> <li>Works with SAE J2888 fittings</li> <li>All metal construction provides durability </li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC85512-YF-2T.jpg
SCH91900,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
Schley Products, Inc SCH91900 - RADIATOR DRAIN PLUG SOCKET
",$19.99,$17.99,"Schley Products, Inc","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Schley Products, Inc SCH91900 </h1><br/><br/><p></p> <ul> <li>This specialty socket has been designed to open and close most radiator drain plugs that have thumb wings</li> <li>In operation, this unique socket snaps on a 3/8"" square drive extension allowing it to reach into confined areas</li> <li>Socket has a double slotted end that captures the thumb wings in order to turn the drain plug open or closed</li> <li>For use on most import and domestic cars, this tool is made from quality alloy steel and comes in a Schley high tech black finish</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/SCH91900-2.jpg?v-cache=1570177117
MSC85512,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
134A Depressor Style Can Tap
",$26.07,$18.94,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Features &amp; Benefits:</span></strong></p><ul> <li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">For use with small refrigerant cans with valve core</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Full grip knob</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">All metal construction for durability</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Gasket protected for leak proof operation</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Built in safety check</span></li></ul><p></p><p></p><p></p><span style=""font-face:Times New Roman;font-size:medium;""></span><p style=""background:white;margin:0in 0in 0pt;line-height:normal;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;mso-bidi-font-size:9.0pt;"">R134A depressor style top can tap for small cans of refrigerant with valve core. Full grip knob, all metal construction, gasket protected and built in safety check valve.</span></p><span style=""font-face:Times New Roman;font-size:medium;""></span><ul></ul><p></p><p></p><p></p><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC85512-2T.jpg
ANRTOY211,"Air Conditioning, Cooling > Cooling Systems Adapters"," 
TOYOTA A/C LINE DISCONNECT
",$21.91,$20.81,ASSENMACHER SPECIALTY CO,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p style=""text-align:left;color:#333333;text-transform:none;text-indent:0px;letter-spacing:normal;font-family:'Open Sans', sans-serif;font-size:16px;font-style:normal;font-weight:400;word-spacing:0px;white-space:normal;box-sizing:inherit;orphans:2;widows:2;background-color:#ffffff;font-variant-ligatures:normal;font-variant-caps:normal;-webkit-text-stroke-width:0px;text-decoration-style:initial;text-decoration-color:initial;""><strong style=""font-weight:bold;box-sizing:inherit;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Features &amp; Benefits:</span></strong></p><ul style=""text-align:left;color:#333333;text-transform:none;text-indent:0px;letter-spacing:normal;font-family:'Open Sans', sans-serif;font-size:16px;font-style:normal;font-weight:400;word-spacing:0px;white-space:normal;box-sizing:inherit;orphans:2;widows:2;background-color:#ffffff;font-variant-ligatures:normal;font-variant-caps:normal;-webkit-text-stroke-width:0px;text-decoration-style:initial;text-decoration-color:initial;""><li style=""box-sizing:inherit;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">5 Inch</span></li><li style=""box-sizing:inherit;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Made from 304 stainless steel</span></li><li style=""box-sizing:inherit;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Appropriate chamfer opens clamps</span></li><li style=""box-sizing:inherit;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Made in the USA</span></li></ul><p style=""text-align:left;color:#333333;text-transform:none;text-indent:0px;letter-spacing:normal;font-family:'Open Sans', sans-serif;font-size:16px;font-style:normal;font-weight:400;word-spacing:0px;white-space:normal;box-sizing:inherit;orphans:2;widows:2;background-color:#ffffff;font-variant-ligatures:normal;font-variant-caps:normal;-webkit-text-stroke-width:0px;text-decoration-style:initial;text-decoration-color:initial;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Used for removing the A/C line clamps found on Toyota Tacoma (2015-2018).  Fits both high and low side clamps.</span></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ANRTOY211-2T.jpg
